관리번호,시군구명,동명,리명,지번,도로명,구코드,동코드,리코드,교차로명,경도,위도
9-092,해운대구,우동,,397-161,,26350,26350105,,럭키수퍼마켓앞,129.1575315,35.16566279
9-245,해운대구,석대동,,10-63,,26350,26350102,,석대 철고물집하장,129.144558,35.22133279
9-089,해운대구,송정동,,Apr-86,,26350,26350108,,송정송일주유소,129.205456,35.19513701
9-088,해운대구,우동,,1102-13,,26350,26350105,,장산터널입구,129.1402561,35.17088316
9-087,해운대구,송정동,,460-9,송정1로 5,26350,26350108,,송정삼거리,129.1990289,35.18079449
9-067,해운대구,반송동,,15-63,반송로877번길 90,26350,26350101,,운봉초교,129.1537682,35.2324334
9-064,해운대구,석대동,,744-404,,26350,26350102,,반송주유소,129.146699,35.2255659
9-063,해운대구,반송동,,250-2365,,26350,26350101,,반송시립도서관,129.1483588,35.22533467
9-062,해운대구,석대동,,744-53,,26350,26350102,,반송초교,129.1460713,35.22397654
9-061,해운대구,반여동,,903-57,,26350,26350103,,장산시장입구,129.1234206,35.20830776
9-059,해운대구,반여동,,1662,,26350,26350103,,장산초교,129.1188438,35.19954621
9-058,해운대구,반여동,,1610-15,재반로241번길 22-46,26350,26350103,,일신여객,129.1314893,35.19987255
9-057,해운대구,반여동,,1610-15,재반로242번길 21-61,26350,26350103,,반여초교,129.1313159,35.19867978
9-056,해운대구,반여동,,1291-275,재반로225번길 8-65,26350,26350103,,김종규치과의원,129.1310891,35.19739146
9-055,해운대구,반여동,,1291-597,해운대로61번길 107-22,26350,26350103,,반여2동 새마을금고,129.130831,35.19608918
9-054,해운대구,반여동,,1291-762,해운대로61번길 99-35,26350,26350103,,반여2PB(반여2동사무소직결),129.1305452,35.19481147
9-052,해운대구,반여동,,1291-926,해운대로61번길 107-25,26350,26350103,,반여시장입구(반석교회),129.1284264,35.19494565
9-050,해운대구,재송동,,1122,,26350,26350104,,재송초교,129.1255849,35.18600683
9-049,해운대구,재송동,,274-2,재반로 51-1,26350,26350104,,재송초교입구,129.1262297,35.1843967
9-048,해운대구,우동,,552-2,해운대로 635-11,26350,26350105,,해운대전화국입구 (스펀지 앞),129.1601563,35.16432815
9-047,해운대구,우동,,142-4,해운대로 635-11,26350,26350105,,한주주차장,129.1627802,35.16580323
9-044,해운대구,송정동,,200-11,송정중앙로 29,26350,26350108,,송정초교,129.2030044,35.18283426
9-043,해운대구,송정동,,137-11,송정1로8번길 23,26350,26350108,,(구) 송정검문소,129.2011098,35.1839683
9-112,해운대구,좌동,,1479-2,,26350,26350107,,장산역(18),129.1758034,35.16933547
9-037,해운대구,반송동,,77,신반송로 200,26350,26350101,,운봉초교(광화탕),129.1598995,35.22941895
9-942,해운대구,반송동,,62-605,신반송로 200,26350,26350101,,,129.1565565,35.2300174
9-036,해운대구,반송동,,77,신반송로 200,26350,26350101,,부산은행반송동 지점,129.1572404,35.23054231
9-286,해운대구,송정동,,934,해운대로 1188,26350,26350108,,호민주유소,129.2043458,35.19081745
9-030,해운대구,중동,,1405-3,,26350,26350106,,해운대예식장,129.1636323,35.16098628
9-029,해운대구,우동,,626-14,구남로 36,26350,26350105,,바다파출소,129.161331,35.15976376
9-034,해운대구,우동,,662,해운대로570번길 51,26350,26350105,,글로리콘도,129.1583465,35.15905703
9-296,해운대구,우동,,699-2,해운대해변로 236,26350,26350105,,그랜드호텔,129.1553339,35.15851108
9-026,해운대구,우동,,1445,,26350,26350105,,대우마리나센터,129.1492691,35.15826965
9-025,해운대구,우동,,1445,,26350,26350105,,대우마리나2차,129.147361,35.15879939
9-024,해운대구,우동,,1406-7,,26350,26350105,,대우마리나1차,129.1448752,35.15951727
9-295,해운대구,우동,,1393-1,해운대해변로 115,26350,26350105,,해운대소방서,129.1429461,35.16007255
9-021,해운대구,우동,,1007-7,,26350,26350105,,요트경기장,129.1402901,35.16218587
9-022,해운대구,우동,,1388,,26350,26350105,,해강초등학교,129.1417907,35.16092996
9-017,해운대구,우동,,552-2,해운대로 635-11,26350,26350105,,해운대역,129.1589157,35.16365047
9-016,해운대구,우동,,524-16,해운대로573번길 16,26350,26350105,,해변주유소,129.156138,35.16211457
9-015,해운대구,우동,,884-3,,26350,26350105,,기계공고,129.1529378,35.16064367
9-163,해운대구,우동,,801-2,,26350,26350105,,운촌어촌계마을,129.1500547,35.15969706
9-014,해운대구,우동,,991-3,해운대로 522,26350,26350105,,운촌삼거리,129.1491618,35.16057114
9-032,해운대구,우동,,993-1,,26350,26350105,,롯데아파트,129.1461156,35.16230242
9-033,해운대구,우동,,1056-10,,26350,26350105,,우2동교회,129.1407327,35.16697928
9-012,해운대구,우동,,1124-36,해운대로 405-7,26350,26350105,,올림픽사거리,129.1388383,35.16877981
9-010,해운대구,우동,,1213-2,,26350,26350105,,수영역,129.1328964,35.17235601
9-009,해운대구,재송동,,648-3,,26350,26350104,,유창맨션,129.1265812,35.17840986
9-008,해운대구,재송동,,1097-3,,26350,26350104,,동부지청,129.1224812,35.1824346
9-007,해운대구,재송동,,1094-2,,26350,26350104,,해운대서,129.1210534,35.18507912
9-006,해운대구,재송동,,1136,,26350,26350104,,할렐루야의원,129.120946,35.18789814
9-005,해운대구,재송동,,1023,해운대로 35,26350,26350104,,반여삼익아파트,129.1202975,35.19099202
9-260,해운대구,반여동,,1366-1,반여로27번길 8,26350,26350103,,왕자맨션,129.1184619,35.19605154
9-274,해운대구,반여동,,244,,26350,26350103,,석대 세양 CY,129.1277552,35.21985423
9-002,해운대구,석대동,,산150-2,반송로 565-24,26350,26350102,,석대꽃농원앞,129.124736,35.21892898
4-036,영도구,청학동,,69-93,일산봉로 58,26200,26200120,,청학2동청동초교입구,129.0647086,35.0876794
4-007,영도구,영선동3가,,43,절영로93번길 11,26200,26200110,,영선로타리,129.041133,35.08591553
1-024,중구,영주동,,290-2,,26110,26110101,,덕원공고,129.0312908,35.1086969
14-075,수영구,망미동,,190-13,,26500,26500101,,코스트코 주차장,129.1140668,35.17894846
7-180,연제구,연산동,,Apr-35,토현로 10,26470,26470102,,코스트코 뒷길,129.112641,35.17712126
13-138,해운대구,우동,,1301-11,,26350,26350105,,수영협성르네상스,129.1208925,35.17264077
14-070,해운대구,재송동,,1005-75,,26350,26350104,,좌수영교(한성기린아파트),129.1193722,35.17447745
14-068,수영구,수영동,,259-13,망미번영로88번길 33-1,26500,26500102,,망미초교,129.1142437,35.17375778
13-127,연제구,거제동,,422-7,,26470,26470101,,남문구철길4거리(남문구로타리),129.0737218,35.18865344
13-126,연제구,거제동,,203-7,교대로 24,26470,26470101,,법원후문,129.0730351,35.19384796
13-124,연제구,거제동,,1474,아시아드대로108번길 43-1,26470,26470101,,남문초교,129.0695441,35.1935643
13-119,연제구,거제동,,1501,법원북로83번길 9,26470,26470101,,법원입구,129.0740521,35.19152871
13-115,연제구,거제동,,1293,종합운동장로 7,26470,26470101,,사직대우그린타워,129.0613679,35.18888235
13-112,연제구,거제동,,629-21,거제대로283번길 7,26470,26470101,,거제종근당,129.076289,35.19015583
13-105,연제구,연산동,,산13,,26470,26470102,,대우 푸르지오(경남아파트),129.1109095,35.18449512
13-001,연제구,거제동,,Feb-76,중앙대로1226번길 4,26470,26470101,,교대로타리,129.0798271,35.19468137
13-104,연제구,연산동,,482-2,,26470,26470102,,연제예식장입구,129.1085509,35.18450111
13-103,연제구,연산동,,462-16,,26470,26470102,,성진세차장,129.1093047,35.18796467
13-098,연제구,거제동,,1467-7,,26470,26470101,,월드메르디앙아파트,129.082994,35.19412206
13-091,연제구,거제동,,769-32,화지로 107,26470,26470101,,거제아시아드2차 만수사 앞,129.065525,35.18261084
13-089,연제구,연산동,,631-27,월드컵대로114번길 26,26470,26470102,,강약국(연일시장),129.0853207,35.18569986
13-085,연제구,연산동,,343,,26470,26470102,,동서무지개아파트,129.0938835,35.1858496
13-083,부산진구,양정동,,07월 15일,중앙대로980번길 17,26230,26230101,,부산노동청,129.0774001,35.17696724
13-080,연제구,연산동,,416-14,고분로191번길 16,26470,26470102,,동래소방본부,129.105428,35.1848513
13-077,연제구,거제동,,01월 04일,중앙대로 1178-3,26470,26470101,,현대자동차써비스,129.0810229,35.19174222
13-073,연제구,연산동,,01월 03일,,26470,26470102,,연천중학,129.1023801,35.18460778
13-072,연제구,연산동,,411-3,톳고개로 16,26470,26470102,,토곡LG아파트,129.1032207,35.18543832
13-066,연제구,연산동,,791-4,중앙천로39번길 14,26470,26470102,,경문속셈학원앞,129.0829621,35.17774196
13-065,연제구,연산동,,1135-44,,26470,26470102,,서원유통앞,129.0882715,35.17996458
13-059,연제구,연산동,,1330-6,,26470,26470102,,(가변)대원주유소,129.0790062,35.18269448
13-054,연제구,거제동,,May-40,신촌로 49-2,26470,26470101,,거제복개천(주)아세아택시,129.0753083,35.18499765
13-041,연제구,거제동,,311-24,중앙대로 1197,26470,26470101,,거제1동새마을금고,129.0783671,35.19195704
13-039,연제구,거제동,,986-6,거평로 12-15,26470,26470101,,거성로타리,129.0675612,35.19094386
13-034,부산진구,양정동,,07월 17일,양연로6번길 9-1,26230,26230101,,한통연산분국,129.0788812,35.17564823
13-031,연제구,거제동,,921-1,금용로15번길 9,26470,26470101,,거제2동새마을금고,129.0683337,35.18851878
14-050,수영구,광안동,,1027-30,,26500,26500104,,망미삼거리,129.1092275,35.17153961
13-026,연제구,연산동,,2220,토현로 10,26470,26470102,,오양아파트,129.1072833,35.17710576
13-025,연제구,연산동,,57-117,토현로 10,26470,26470102,,망미주공,129.1071612,35.18094887
13-024,연제구,연산동,,417-13,고분로235번길 26-1,26470,26470102,,경상전문대,129.1071432,35.18527754
13-023,연제구,연산동,,402,,26470,26470102,,토곡사거리,129.1071482,35.18788755
13-141,연제구,연산동,,402,,26470,26470102,,연산8PB,129.1025569,35.18772836
13-019,연제구,연산동,,307-34,신금로17번길 30-5,26470,26470102,,경은약국,129.0910327,35.1902621
13-017,연제구,연산동,,1515-6,,26470,26470102,,연서초교,129.0871472,35.19032446
13-016,연제구,연산동,,590-26,,26470,26470102,,새연산아파트,129.0851542,35.18880096
13-015,연제구,연산동,,746-29,,26470,26470102,,담배인삼공사,129.0829551,35.18338701
13-013,연제구,연산동,,684-14,,26470,26470102,,연산시장,129.0855852,35.17727383
14-048,수영구,망미동,,840,연수로 273-1,26500,26500101,,망미아파트,129.1006102,35.17312595
13-060,연제구,연산동,,1242-10,월드컵대로145번길 23,26470,26470102,,(가변)연산R(서울은행),129.0812498,35.18551656
8-234,북구,화명동,,2264,,26320,26320102,,화명동 대우리버파크아파트,129.0112631,35.23753625
8-230,북구,금곡동,,1893,화명신도시로 210-1,26320,26320101,,"화명2지구(14.14-1,14-2)",129.011409,35.24289729
8-228,북구,화명동,,2256,,26320,26320102,,화명2지구(12)(화명고교 앞 사거리),129.0116321,35.24025686
8-088,북구,구포동,,930-21,,26320,26320105,,구포대교입구삼거리,128.9974317,35.20008978
7-001,남구,문현동,,370-7,자성로 134,26290,26290109,,문현로타리,129.0676026,35.13694996
5-075,부산진구,부전동,,232-31,신천대로50번길 34,26230,26230103,,(가변)광무교,129.0592073,35.15306798
5-074,부산진구,부전동,,257-31,서전로10번길 23-1,26230,26230103,,(가변)서면로타리,129.0591827,35.15703274
5-163,부산진구,개금동,,200-31,,26230,26230111,,개금동 새마을금고 주변,129.0252824,35.15320409
5-062,부산진구,초읍동,,296-35,월드컵대로 466,26230,26230107,,대경교통,129.0490018,35.18146397
5-161,부산진구,연지동,,350-1,동평로183번길 86-3,26230,26230106,,연지 자이2차아파트 207동 앞,129.0486062,35.1718324
5-159,부산진구,가야동,,588,,26230,26230110,,가야반도아파트 후문,129.0311589,35.15128868
5-158,부산진구,부전동,,122-6,,26230,26230103,,(가변)부전시장삼거리,129.060513,35.15937817
5-157,부산진구,초읍동,,548-5,성지로143번길 11-32,26230,26230107,,초읍대진약국,129.0512131,35.18036858
5-155,부산진구,양정동,,362-2,동평로406번길 53,26230,26230101,,(성모여고)롯데리아 양정점,129.0691848,35.17054032
5-154,부산진구,양정동,,248-1,중앙대로989번길 33-6,26230,26230101,,경찰청앞,129.0734587,35.17907903
5-153,부산진구,양정동,,74-104,양지로17번길 31,26230,26230101,,부산진여자상고입구,129.071971,35.17027393
5-152,부산진구,양정동,,271-2,,26230,26230101,,동의의료원,129.0734981,35.17377471
5-151,부산진구,양정동,,326,,26230,26230101,,하마정,129.0674174,35.17482152
5-150,부산진구,양정동,,370-24,,26230,26230101,,양정로타리,129.0711968,35.1729774
5-148,부산진구,양정동,,376-3,,26230,26230101,,스카이맨션,129.0673445,35.17114128
5-147,부산진구,양정동,,326,,26230,26230101,,백조아파트,129.0693675,35.17386002
5-146,부산진구,양정동,,138-33,연수로11번길 46,26230,26230101,,양정2동사무소,129.0751633,35.1744292
5-145,부산진구,연지동,,478,동평로 335,26230,26230106,,정묘사앞삼거리,129.061314,35.17421128
5-144,부산진구,양정동,,455,,26230,26230101,,교육위원회,129.0648486,35.17479013
5-142,부산진구,양정동,,263-1,중앙대로 984,26230,26230101,,양정2PB앞,129.0736501,35.17596805
5-141,부산진구,범천동,,1614-5,,26230,26230104,,부산진초교,129.0558772,35.14840284
5-140,부산진구,가야동,,264-1,대학로25번길 24,26230,26230110,,가야초등학교(진입),129.0366097,35.15348306
5-139,부산진구,부암동,,637-41,,26230,26230108,,부암R직결(진양),129.0503602,35.1666145
5-138,부산진구,연지동,,194-3,동평로223번길 26,26230,26230106,,부암R직결(연지),129.0517865,35.16949618
5-137,부산진구,개금동,,282-9,,26230,26230111,,개금지하차도,129.0243719,35.15552263
5-136,부산진구,가야동,,50-39,,26230,26230110,,가야지하차도,129.0412553,35.15647076
5-135,부산진구,연지동,,379-3,,26230,26230106,,자이아파트입구,129.0490054,35.16980051
5-133,부산진구,전포동,,394-8,전포대로200번길 27,26230,26230102,,진여중윗길,129.0683901,35.15452425
5-131,부산진구,전포동,,Jan-56,동성로 152,26230,26230102,,서면부산농협,129.0618181,35.16258115
5-130,부산진구,범천동,,847-1,범일로 158,26230,26230104,,범천동우리은행,129.0593196,35.14499486
5-129,부산진구,부암동,,786-44,백양산로 43,26230,26230108,,뜨란체아파트앞,129.0302555,35.17317741
5-128,부산진구,부암동,,720,백양산로 57,26230,26230108,,동양초등학교,129.031673,35.17650796
5-127,부산진구,전포동,,418-191,진남로 465,26230,26230102,,전포동 중앙하이츠,129.0700906,35.16682359
5-126,부산진구,전포동,,191-184,,26230,26230102,,전포동우리탕,129.0705683,35.16067572
5-125,부산진구,개금동,,601-11,,26230,26230111,,개금금고어린이집 앞,129.0176241,35.14977194
5-124,부산진구,당감동,,495-9,당감로17번길 90,26230,26230109,,당평초등학교 앞,129.034122,35.16143856
5-123,부산진구,가야동,,602-11,가야공원로 41,26230,26230110,,가야반도보라APT,129.0300322,35.14959479
5-122,부산진구,전포동,,358-8,봉수로 13,26230,26230102,,성북초교,129.0683647,35.150586
5-121,부산진구,전포동,,875-2,전포대로275번길 20,26230,26230102,,전포동 롯데아파트,129.064353,35.16304573
5-120,부산진구,가야동,,326-14,엄광로222번길 3,26230,26230110,,가야초등학교,129.0363748,35.15173765
